network_type,N,<k>,seq,MDS_1,MDS_2,Diff_MDS_1,Diff_MDS_2,UMDS_0,UMDS_1,UMDS_2,average_depth,time_1,time_2
BA+BA,1000,3.1,1,390,427,219,256,646,625,568,1.2435897435897436,0.5226366519927979,0.03937220573425293
BA+BA,1000,3.1,2,390,427,213,250,640,628,568,1.2083333333333333,0.5184550285339355,0.03661036491394043
BA+BA,1000,3.1,3,390,427,207,244,634,624,568,1.1515151515151516,0.5204489231109619,0.036023616790771484
BA+BA,1000,3.1,4,390,427,214,251,641,624,568,1.273972602739726,0.5276134014129639,0.040102243423461914
BA+BA,1000,3.1,5,390,427,215,252,642,627,568,1.162162162162162,0.5157198905944824,0.03602766990661621
BA+BA,1000,3.1,6,390,427,221,258,648,628,568,1.1875,0.5088233947753906,0.03998303413391113
BA+BA,1000,3.1,7,390,427,212,249,639,627,568,1.2394366197183098,0.5106487274169922,0.03684425354003906
BA+BA,1000,3.1,8,390,427,209,246,636,627,568,1.1323529411764706,0.5113258361816406,0.0360255241394043
BA+BA,1000,3.1,9,390,427,215,252,642,625,568,1.2297297297297298,0.5045504570007324,0.038137197494506836
BA+BA,1000,3.2,0,404,413,223,232,636,616,566,1.0857142857142856,0.5568883419036865,0.032694101333618164
BA+BA,1000,3.2,1,404,413,215,224,628,617,566,1.096774193548387,0.5498790740966797,0.03190779685974121
BA+BA,1000,3.2,2,404,413,213,222,626,616,566,1.15,0.5389277935028076,0.031621456146240234
BA+BA,1000,3.2,3,404,413,216,225,629,616,566,1.0634920634920635,0.537175178527832,0.030228614807128906
BA+BA,1000,3.2,4,404,413,216,225,629,614,566,1.1746031746031746,0.5330824851989746,0.03273963928222656
BA+BA,1000,3.2,5,404,413,214,223,627,617,566,1.1639344262295082,0.5483851432800293,0.03232407569885254
BA+BA,1000,3.2,6,404,413,211,220,624,614,566,1.1379310344827587,0.5577592849731445,0.03105759620666504
BA+BA,1000,3.2,7,404,413,210,219,623,611,566,1.0526315789473684,0.5492916107177734,0.03083968162536621
BA+BA,1000,3.2,8,404,413,212,221,625,615,566,1.11864406779661,0.5522644519805908,0.03208613395690918
BA+BA,1000,3.2,9,404,413,216,225,629,616,566,1.0952380952380953,0.5355048179626465,0.031960248947143555
BA+BA,1000,3.3,0,399,397,212,210,609,601,547,1.1935483870967742,0.5127589702606201,0.036431074142456055
BA+BA,1000,3.3,1,399,397,217,215,614,599,547,1.1343283582089552,0.5029542446136475,0.034001827239990234
BA+BA,1000,3.3,2,399,397,217,215,614,599,547,1.1194029850746268,0.5210697650909424,0.03422069549560547
BA+BA,1000,3.3,3,399,397,207,205,604,596,547,1.2105263157894737,0.49916982650756836,0.03428816795349121
BA+BA,1000,3.3,4,399,397,205,203,602,597,547,1.1454545454545455,0.5104107856750488,0.03310251235961914
BA+BA,1000,3.3,5,399,397,215,213,612,600,547,1.0615384615384615,0.5051100254058838,0.034540414810180664
BA+BA,1000,3.3,6,399,397,223,221,620,597,547,1.095890410958904,0.49710774421691895,0.03465127944946289
BA+BA,1000,3.3,7,399,397,216,214,613,597,547,1.1666666666666667,0.5086283683776855,0.03519558906555176
BA+BA,1000,3.3,8,399,397,215,213,612,597,547,1.123076923076923,0.5097568035125732,0.03473401069641113
BA+BA,1000,3.3,9,399,397,213,211,610,598,547,1.1111111111111112,0.5087807178497314,0.03422832489013672
BA+BA,1000,3.4,0,379,382,211,214,593,581,527,1.1666666666666667,0.5446772575378418,0.034055471420288086
BA+BA,1000,3.4,1,379,382,212,215,594,580,527,1.208955223880597,0.5457546710968018,0.036264896392822266
BA+BA,1000,3.4,2,379,382,203,206,585,578,527,1.1724137931034482,0.5488066673278809,0.03258109092712402
BA+BA,1000,3.4,3,379,382,207,210,589,582,527,1.1935483870967742,0.5430338382720947,0.03376340866088867
BA+BA,1000,3.4,4,379,382,208,211,590,575,527,1.1428571428571428,0.538963794708252,0.03466534614562988
BA+BA,1000,3.4,5,379,382,209,212,591,581,527,1.15625,0.5450081825256348,0.033559322357177734
BA+BA,1000,3.4,6,379,382,215,218,597,582,527,1.1857142857142857,0.5518965721130371,0.035852909088134766
BA+BA,1000,3.4,7,379,382,212,215,594,585,527,1.1194029850746268,0.5594398975372314,0.03516507148742676
BA+BA,1000,3.4,8,379,382,220,223,602,581,527,1.1866666666666668,0.5438354015350342,0.036150455474853516
BA+BA,1000,3.4,9,379,382,209,212,591,579,527,1.109375,0.542222261428833,0.03393268585205078
BA+BA,1000,3.5,0,373,371,211,209,582,571,505,1.2467532467532467,0.5467724800109863,0.03977036476135254
BA+BA,1000,3.5,1,373,371,206,204,577,569,505,1.2083333333333333,0.5611028671264648,0.036588191986083984
BA+BA,1000,3.5,2,373,371,210,208,581,565,505,1.131578947368421,0.5738997459411621,0.03586554527282715
BA+BA,1000,3.5,3,373,371,218,216,589,573,505,1.1785714285714286,0.5611231327056885,0.03917860984802246
BA+BA,1000,3.5,4,373,371,217,215,588,574,505,1.2048192771084338,0.5586793422698975,0.03900408744812012
BA+BA,1000,3.5,5,373,371,216,214,587,573,505,1.1097560975609757,0.5510666370391846,0.038196563720703125
BA+BA,1000,3.5,6,373,371,213,211,584,571,505,1.2151898734177216,0.5524005889892578,0.03644990921020508
BA+BA,1000,3.5,7,373,371,206,204,577,568,505,1.2638888888888888,0.5495872497558594,0.038446903228759766
BA+BA,1000,3.5,8,373,371,210,208,581,569,505,1.1842105263157894,0.5479848384857178,0.03544425964355469
BA+BA,1000,3.5,9,373,371,213,211,584,570,505,1.1772151898734178,0.5546503067016602,0.03735518455505371
BA+BA,1000,3.6,0,371,366,230,225,596,577,517,1.1518987341772151,0.5568130016326904,0.03940224647521973
BA+BA,1000,3.6,1,371,366,228,223,594,573,517,1.1688311688311688,0.5804457664489746,0.04210615158081055
BA+BA,1000,3.6,2,371,366,222,217,588,576,517,1.1408450704225352,0.5563962459564209,0.039406538009643555
BA+BA,1000,3.6,3,371,366,217,212,583,580,517,1.1818181818181819,0.5530533790588379,0.038721561431884766
BA+BA,1000,3.6,4,371,366,215,210,581,579,517,1.1875,0.5669105052947998,0.03789019584655762
BA+BA,1000,3.6,5,371,366,218,213,584,581,517,1.1343283582089552,0.5456478595733643,0.039414167404174805
BA+BA,1000,3.6,6,371,366,220,215,586,578,517,1.1014492753623188,0.5680527687072754,0.03839874267578125
BA+BA,1000,3.6,7,371,366,220,215,586,577,517,1.1304347826086956,0.5535311698913574,0.0386354923248291
BA+BA,1000,3.6,8,371,366,225,220,591,576,517,1.1756756756756757,0.5500493049621582,0.03946805000305176
BA+BA,1000,3.6,9,371,366,222,217,588,573,517,1.0704225352112675,0.5520122051239014,0.038247108459472656
BA+BA,1000,3.7,0,343,351,191,199,542,538,483,1.152542372881356,0.5514779090881348,0.02935624122619629
BA+BA,1000,3.7,1,343,351,197,205,548,540,483,1.1692307692307693,0.5383906364440918,0.030884265899658203
BA+BA,1000,3.7,2,343,351,200,208,551,539,483,1.1176470588235294,0.5172455310821533,0.031161069869995117
BA+BA,1000,3.7,3,343,351,194,202,545,535,483,1.1129032258064515,0.5351464748382568,0.029879093170166016
BA+BA,1000,3.7,4,343,351,199,207,550,539,483,1.1044776119402986,0.5640413761138916,0.029931306838989258
BA+BA,1000,3.7,5,343,351,199,207,550,538,483,1.208955223880597,0.543304443359375,0.03191781044006348
BA+BA,1000,3.7,6,343,351,204,212,555,534,483,1.1111111111111112,0.5749871730804443,0.030704021453857422
BA+BA,1000,3.7,7,343,351,196,204,547,540,483,1.125,0.5492672920227051,0.029911518096923828
BA+BA,1000,3.7,8,343,351,199,207,550,538,483,1.164179104477612,0.5295600891113281,0.031215667724609375
BA+BA,1000,3.7,9,343,351,195,203,546,539,483,1.1428571428571428,0.5651850700378418,0.03139305114746094
BA+BA,1000,3.8,0,356,349,209,202,558,549,494,1.234375,0.5485219955444336,0.0335543155670166
BA+BA,1000,3.8,1,356,349,207,200,556,552,494,1.1129032258064515,0.5578474998474121,0.031314849853515625
BA+BA,1000,3.8,2,356,349,213,206,562,552,494,1.1911764705882353,0.5571639537811279,0.03464794158935547
BA+BA,1000,3.8,3,356,349,207,200,556,549,494,1.2419354838709677,0.5616910457611084,0.03322172164916992
BA+BA,1000,3.8,4,356,349,208,201,557,551,494,1.0476190476190477,0.5510175228118896,0.03286576271057129
BA+BA,1000,3.8,5,356,349,212,205,561,548,494,1.164179104477612,0.5567996501922607,0.034010887145996094
BA+BA,1000,3.8,6,356,349,211,204,560,552,494,1.1363636363636365,0.564831018447876,0.03238320350646973
BA+BA,1000,3.8,7,356,349,222,215,571,551,494,1.1168831168831168,0.5482020378112793,0.03477001190185547
BA+BA,1000,3.8,8,356,349,214,207,563,545,494,1.1014492753623188,0.5649285316467285,0.03187823295593262
BA+BA,1000,3.8,9,356,349,211,204,560,552,494,1.196969696969697,0.5434801578521729,0.03510928153991699
BA+BA,1000,3.9,0,356,330,229,203,559,546,490,1.2318840579710144,0.5601921081542969,0.061714887619018555
BA+BA,1000,3.9,1,356,330,234,208,564,550,490,1.1486486486486487,0.577434778213501,0.06268739700317383
BA+BA,1000,3.9,2,356,330,235,209,565,551,490,1.2533333333333334,0.5867898464202881,0.05800175666809082
BA+BA,1000,3.9,3,356,330,228,202,558,547,490,1.2647058823529411,0.551741361618042,0.088348388671875
BA+BA,1000,3.9,4,356,330,232,206,562,541,490,1.1388888888888888,0.5807888507843018,0.06032681465148926
BA+BA,1000,3.9,5,356,330,234,208,564,552,490,1.1756756756756757,0.5852494239807129,0.06705594062805176
BA+BA,1000,3.9,6,356,330,233,207,563,543,490,1.2191780821917808,0.568122386932373,0.06241750717163086
BA+BA,1000,3.9,7,356,330,237,211,567,544,490,1.2597402597402598,0.5815184116363525,0.05740928649902344
BA+BA,1000,3.9,8,356,330,236,210,566,546,490,1.1973684210526316,0.5650932788848877,0.0579075813293457
BA+BA,1000,3.9,9,356,330,233,207,563,550,490,1.3287671232876712,0.5804643630981445,0.06655335426330566
BA+BA,1000,4.0,0,342,353,207,218,560,546,477,1.2650602409638554,0.5826091766357422,0.039963483810424805
BA+BA,1000,4.0,1,342,353,201,212,554,544,477,1.2077922077922079,0.5610053539276123,0.03686356544494629
BA+BA,1000,4.0,2,342,353,204,215,557,545,477,1.225,0.5779330730438232,0.04175758361816406
BA+BA,1000,4.0,3,342,353,208,219,561,545,477,1.3214285714285714,0.5750918388366699,0.03873777389526367
BA+BA,1000,4.0,4,342,353,213,224,566,543,477,1.3370786516853932,0.5557639598846436,0.04144549369812012
BA+BA,1000,4.0,5,342,353,199,210,552,541,477,1.12,0.577343225479126,0.034372806549072266
BA+BA,1000,4.0,6,342,353,197,208,550,541,477,1.2602739726027397,0.5568864345550537,0.036356210708618164
BA+BA,1000,4.0,7,342,353,201,212,554,541,477,1.3896103896103895,0.5647125244140625,0.03850889205932617
BA+BA,1000,4.0,8,342,353,200,211,553,546,477,1.2763157894736843,0.565889835357666,0.03682994842529297
BA+BA,1000,4.0,9,342,353,206,217,559,544,477,1.353658536585366,0.5678346157073975,0.04003190994262695
BA+BA,1000,4.1,0,328,337,204,213,541,530,468,1.273972602739726,0.5740089416503906,0.03662896156311035
BA+BA,1000,4.1,1,328,337,199,208,536,527,468,1.161764705882353,0.57572340965271,0.03502917289733887
BA+BA,1000,4.1,2,328,337,208,217,545,527,468,1.2337662337662338,0.5842406749725342,0.037850379943847656
BA+BA,1000,4.1,3,328,337,207,216,544,528,468,1.131578947368421,0.5724141597747803,0.03934526443481445
BA+BA,1000,4.1,4,328,337,213,222,550,532,468,1.1829268292682926,0.5936901569366455,0.03697967529296875
BA+BA,1000,4.1,5,328,337,211,220,548,526,468,1.2875,0.5644755363464355,0.03923654556274414
BA+BA,1000,4.1,6,328,337,213,222,550,530,468,1.1951219512195121,0.5642235279083252,0.0384974479675293
BA+BA,1000,4.1,7,328,337,205,214,542,525,468,1.2432432432432432,0.582463264465332,0.036847591400146484
BA+BA,1000,4.1,8,328,337,211,220,548,531,468,1.15,0.5892364978790283,0.03723025321960449
BA+BA,1000,4.1,9,328,337,201,210,538,529,468,1.2,0.5854926109313965,0.0364992618560791
BA+BA,1000,4.2,0,309,328,189,208,517,510,449,1.1764705882352942,0.5758559703826904,0.03277182579040527
BA+BA,1000,4.2,1,309,328,193,212,521,509,449,1.125,0.5513124465942383,0.030786514282226562
BA+BA,1000,4.2,2,309,328,190,209,518,509,449,1.3333333333333333,0.5588076114654541,0.03339076042175293
BA+BA,1000,4.2,3,309,328,189,208,517,512,449,1.25,0.5725951194763184,0.031208038330078125
BA+BA,1000,4.2,4,309,328,190,209,518,507,449,1.2028985507246377,0.5691425800323486,0.034583330154418945
BA+BA,1000,4.2,5,309,328,194,213,522,510,449,1.2328767123287672,0.5695304870605469,0.0355379581451416
BA+BA,1000,4.2,6,309,328,192,211,520,505,449,1.1690140845070423,0.5505306720733643,0.030186176300048828
BA+BA,1000,4.2,7,309,328,191,210,519,509,449,1.1571428571428573,0.5661308765411377,0.03231048583984375
BA+BA,1000,4.2,8,309,328,194,213,522,507,449,1.2328767123287672,0.5746991634368896,0.032729148864746094
BA+BA,1000,4.2,9,309,328,195,214,523,509,449,1.2027027027027026,0.5761096477508545,0.031524658203125
BA+BA,1000,4.3,0,311,315,195,199,510,498,441,1.2173913043478262,0.6006851196289062,0.043944597244262695
BA+BA,1000,4.3,1,311,315,203,207,518,497,441,1.2337662337662338,0.5881333351135254,0.04491138458251953
BA+BA,1000,4.3,2,311,315,197,201,512,498,441,1.267605633802817,0.5988948345184326,0.04449200630187988
BA+BA,1000,4.3,3,311,315,198,202,513,495,441,1.2916666666666667,0.5895533561706543,0.05178189277648926
BA+BA,1000,4.3,4,311,315,185,189,500,497,441,1.2372881355932204,0.6090173721313477,0.04039454460144043
BA+BA,1000,4.3,5,311,315,187,191,502,499,441,1.278688524590164,0.6128039360046387,0.0412440299987793
BA+BA,1000,4.3,6,311,315,197,201,512,498,441,1.2112676056338028,0.5864665508270264,0.04344582557678223
BA+BA,1000,4.3,7,311,315,191,195,506,501,441,1.2615384615384615,0.5864808559417725,0.05482149124145508
BA+BA,1000,4.3,8,311,315,195,199,510,497,441,1.2318840579710144,0.5977039337158203,0.043482303619384766
BA+BA,1000,4.3,9,311,315,191,195,506,499,441,1.353846153846154,0.5997364521026611,0.042139291763305664
BA+BA,1000,4.4,0,299,301,198,200,499,488,420,1.1898734177215189,0.6401727199554443,0.059287309646606445
BA+BA,1000,4.4,1,299,301,200,202,501,489,420,1.2222222222222223,0.6403100490570068,0.05753445625305176
BA+BA,1000,4.4,2,299,301,199,201,500,488,420,1.2875,0.6574912071228027,0.052252769470214844
BA+BA,1000,4.4,3,299,301,197,199,498,490,420,1.2307692307692308,0.6193649768829346,0.0684206485748291
BA+BA,1000,4.4,4,299,301,205,207,506,488,420,1.2674418604651163,0.6486485004425049,0.06568217277526855
BA+BA,1000,4.4,5,299,301,196,198,497,483,420,1.3506493506493507,0.6648540496826172,0.06085920333862305
BA+BA,1000,4.4,6,299,301,200,202,501,486,420,1.308641975308642,0.644850492477417,0.05582833290100098
BA+BA,1000,4.4,7,299,301,199,201,500,488,420,1.225,0.6299476623535156,0.051275014877319336
BA+BA,1000,4.4,8,299,301,196,198,497,490,420,1.2727272727272727,0.6517438888549805,0.05574488639831543
BA+BA,1000,4.4,9,299,301,186,188,487,488,420,1.2686567164179106,0.6457884311676025,0.05258345603942871
BA+BA,1000,4.5,0,278,285,185,192,470,454,396,1.135135135135135,0.6384885311126709,0.03210878372192383
BA+BA,1000,4.5,1,278,285,175,182,460,454,396,1.203125,0.6414475440979004,0.03153824806213379
BA+BA,1000,4.5,2,278,285,171,178,456,454,396,1.25,0.6403443813323975,0.03069019317626953
BA+BA,1000,4.5,3,278,285,179,186,464,449,396,1.1911764705882353,0.6363141536712646,0.03184771537780762
BA+BA,1000,4.5,4,278,285,175,182,460,453,396,1.203125,0.6381185054779053,0.03147172927856445
BA+BA,1000,4.5,5,278,285,179,186,464,452,396,1.1764705882352942,0.6380572319030762,0.033098459243774414
BA+BA,1000,4.5,6,278,285,178,185,463,454,396,1.164179104477612,0.6386668682098389,0.03225111961364746
BA+BA,1000,4.5,7,278,285,185,192,470,454,396,1.1756756756756757,0.6477429866790771,0.03172731399536133
BA+BA,1000,4.5,8,278,285,187,194,472,453,396,1.144736842105263,0.6324107646942139,0.03202462196350098
BA+BA,1000,4.5,9,278,285,181,188,466,451,396,1.2,0.6430158615112305,0.0321352481842041
BA+BA,1000,4.6,0,293,292,183,182,475,463,406,1.2318840579710144,0.6305816173553467,0.04181647300720215
BA+BA,1000,4.6,1,293,292,182,181,474,464,406,1.2941176470588236,0.626471996307373,0.04240751266479492
BA+BA,1000,4.6,2,293,292,179,178,471,463,406,1.1846153846153846,0.6126823425292969,0.04276537895202637
BA+BA,1000,4.6,3,293,292,183,182,475,466,406,1.1304347826086956,0.6164700984954834,0.03896474838256836
BA+BA,1000,4.6,4,293,292,188,187,480,464,406,1.2297297297297298,0.6170039176940918,0.042360782623291016
BA+BA,1000,4.6,5,293,292,170,169,462,458,406,1.2142857142857142,0.6293561458587646,0.03588128089904785
BA+BA,1000,4.6,6,293,292,180,179,472,460,406,1.1818181818181819,0.6338033676147461,0.03782343864440918
BA+BA,1000,4.6,7,293,292,184,183,476,462,406,1.2857142857142858,0.6166834831237793,0.039926767349243164
BA+BA,1000,4.6,8,293,292,186,185,478,463,406,1.2638888888888888,0.6191341876983643,0.04054117202758789
BA+BA,1000,4.6,9,293,292,172,171,464,461,406,1.206896551724138,0.6041221618652344,0.04182720184326172
BA+BA,1000,4.7,0,277,271,186,180,457,444,386,1.1971830985915493,0.6147153377532959,0.03898286819458008
BA+BA,1000,4.7,1,277,271,188,182,459,446,386,1.2328767123287672,0.6209230422973633,0.036039113998413086
BA+BA,1000,4.7,2,277,271,189,183,460,442,386,1.2837837837837838,0.6379709243774414,0.04056596755981445
BA+BA,1000,4.7,3,277,271,182,176,453,441,386,1.2537313432835822,0.6312384605407715,0.03960585594177246
BA+BA,1000,4.7,4,277,271,178,172,449,446,386,1.3492063492063493,0.6136748790740967,0.03759646415710449
BA+BA,1000,4.7,5,277,271,182,176,453,443,386,1.2686567164179106,0.6320393085479736,0.03654336929321289
BA+BA,1000,4.7,6,277,271,192,186,463,445,386,1.2337662337662338,0.6247260570526123,0.039818525314331055
BA+BA,1000,4.7,7,277,271,188,182,459,445,386,1.3835616438356164,0.6167097091674805,0.041648149490356445
BA+BA,1000,4.7,8,277,271,183,177,454,445,386,1.338235294117647,0.6181635856628418,0.03742265701293945
BA+BA,1000,4.7,9,277,271,176,170,447,443,386,1.2950819672131149,0.6229405403137207,0.03487849235534668
BA+BA,1000,4.8,0,270,281,178,189,459,442,392,1.2835820895522387,0.647946834564209,0.04927349090576172
BA+BA,1000,4.8,1,270,281,179,190,460,445,392,1.2941176470588236,0.6427624225616455,0.06932497024536133
BA+BA,1000,4.8,2,270,281,179,190,460,445,392,1.338235294117647,0.6544058322906494,0.052068471908569336
BA+BA,1000,4.8,3,270,281,178,189,459,443,392,1.3582089552238805,0.6713557243347168,0.062348127365112305
BA+BA,1000,4.8,4,270,281,177,188,458,446,392,1.2424242424242424,0.6533193588256836,0.06772041320800781
BA+BA,1000,4.8,5,270,281,183,194,464,444,392,1.2638888888888888,0.6374557018280029,0.04914259910583496
BA+BA,1000,4.8,6,270,281,177,188,458,444,392,1.3333333333333333,0.6393935680389404,0.04807734489440918
BA+BA,1000,4.8,7,270,281,176,187,457,449,392,1.323076923076923,0.6615195274353027,0.05847811698913574
BA+BA,1000,4.8,8,270,281,180,191,461,446,392,1.3623188405797102,0.6499631404876709,0.053443193435668945
BA+BA,1000,4.8,9,270,281,178,189,459,443,392,1.4776119402985075,0.6533141136169434,0.05358290672302246
BA+BA,1000,4.9,0,254,273,176,195,449,432,368,1.3333333333333333,0.6545512676239014,0.0377507209777832
BA+BA,1000,4.9,1,254,273,170,189,443,429,368,1.44,0.6446785926818848,0.03914785385131836
BA+BA,1000,4.9,2,254,273,166,185,439,430,368,1.3380281690140845,0.6678280830383301,0.03626585006713867
BA+BA,1000,4.9,3,254,273,171,190,444,433,368,1.368421052631579,0.6618359088897705,0.039475440979003906
BA+BA,1000,4.9,4,254,273,177,196,450,429,368,1.3414634146341464,0.655897855758667,0.04169797897338867
BA+BA,1000,4.9,5,254,273,180,199,453,432,368,1.3294117647058823,0.664139986038208,0.04133105278015137
BA+BA,1000,4.9,6,254,273,170,189,443,431,368,1.3066666666666666,0.6482911109924316,0.036063432693481445
BA+BA,1000,4.9,7,254,273,177,196,450,433,368,1.353658536585366,0.6552102565765381,0.0420832633972168
BA+BA,1000,4.9,8,254,273,167,186,440,430,368,1.4861111111111112,0.6514933109283447,0.03949427604675293
BA+BA,1000,4.9,9,254,273,162,181,435,432,368,1.4029850746268657,0.6567139625549316,0.03597903251647949
BA+BA,1000,5.0,0,249,256,176,183,432,421,361,1.267605633802817,0.6855616569519043,0.03978109359741211
BA+BA,1000,5.0,1,249,256,176,183,432,424,361,1.1830985915492958,0.6702601909637451,0.03679466247558594
BA+BA,1000,5.0,2,249,256,180,187,436,417,361,1.2,0.6981818675994873,0.040378570556640625
BA+BA,1000,5.0,3,249,256,166,173,422,419,361,1.2295081967213115,0.6646237373352051,0.03490948677062988
BA+BA,1000,5.0,4,249,256,178,185,434,421,361,1.1917808219178083,0.684699296951294,0.037796974182128906
BA+BA,1000,5.0,5,249,256,173,180,429,422,361,1.2352941176470589,0.677142858505249,0.04098391532897949
BA+BA,1000,5.0,6,249,256,176,183,432,423,361,1.2112676056338028,0.6985969543457031,0.03783774375915527
BA+BA,1000,5.0,7,249,256,178,185,434,421,361,1.273972602739726,0.6791961193084717,0.03845810890197754
BA+BA,1000,5.0,8,249,256,175,182,431,417,361,1.2142857142857142,0.6694364547729492,0.03825998306274414
BA+BA,1000,5.0,9,249,256,176,183,432,423,361,1.2394366197183098,0.6819367408752441,0.03703880310058594
BA+BA,1000,5.1,0,269,256,186,173,442,427,375,1.3582089552238805,0.6944565773010254,0.06259608268737793
BA+BA,1000,5.1,1,269,256,190,177,446,428,375,1.323943661971831,0.6817173957824707,0.08570742607116699
BA+BA,1000,5.1,2,269,256,190,177,446,429,375,1.3098591549295775,0.704664945602417,0.09150505065917969
BA+BA,1000,5.1,3,269,256,182,169,438,428,375,1.4603174603174602,0.6759359836578369,0.07724380493164062
BA+BA,1000,5.1,4,269,256,184,171,440,430,375,1.3384615384615384,0.6754448413848877,0.06525921821594238
BA+BA,1000,5.1,5,269,256,187,174,443,429,375,1.2941176470588236,0.6645412445068359,0.08876872062683105
BA+BA,1000,5.1,6,269,256,190,177,446,428,375,1.3098591549295775,0.684701681137085,0.07991909980773926
BA+BA,1000,5.1,7,269,256,186,173,442,428,375,1.2985074626865671,0.6808357238769531,0.060294151306152344
BA+BA,1000,5.1,8,269,256,183,170,439,429,375,1.40625,0.693967342376709,0.05911087989807129
BA+BA,1000,5.1,9,269,256,182,169,438,426,375,1.2063492063492063,0.6681926250457764,0.05149102210998535
