network_type,N,<k>,seq,MDS_1,MDS_2,Diff_MDS_1,Diff_MDS_2,UDS_0,UDS_1,UDS_2,average_depth,time_1,time_2
ER+ER,1000,4.4,4,190,180,153,143,333,322,281,1.3653846153846154,0.635244607925415,0.0383603572845459
ER+ER,1000,4.4,5,190,180,150,140,330,323,281,1.346938775510204,0.6265060901641846,0.03735923767089844
ER+ER,1000,4.4,6,190,180,157,147,337,324,281,1.1964285714285714,0.6238620281219482,0.03670048713684082
ER+ER,1000,4.4,7,190,180,151,141,331,320,281,1.36,0.6259067058563232,0.03614091873168945
ER+ER,1000,4.4,8,190,180,153,143,333,320,281,1.2692307692307692,0.6318466663360596,0.03784680366516113
ER+ER,1000,4.4,9,190,180,148,138,328,324,281,1.4680851063829787,0.6282200813293457,0.04018592834472656
ER+ER,1000,4.5,0,167,164,133,130,297,288,246,1.3333333333333333,0.7055652141571045,0.028826475143432617
ER+ER,1000,4.5,1,167,164,135,132,299,286,246,1.320754716981132,0.7115445137023926,0.029360532760620117
ER+ER,1000,4.5,2,167,164,132,129,296,285,246,1.28,0.6980254650115967,0.029254436492919922
ER+ER,1000,4.5,3,167,164,134,131,298,288,246,1.25,0.7164475917816162,0.030666351318359375
ER+ER,1000,4.5,4,167,164,130,127,294,283,246,1.3541666666666667,0.704695463180542,0.02897953987121582
ER+ER,1000,4.5,5,167,164,133,130,297,286,246,1.3333333333333333,0.6967155933380127,0.03501605987548828
ER+ER,1000,4.5,6,167,164,131,128,295,287,246,1.2653061224489797,0.7065198421478271,0.03308725357055664
ER+ER,1000,4.5,7,167,164,133,130,297,287,246,1.3725490196078431,0.7321028709411621,0.03173232078552246
ER+ER,1000,4.5,8,167,164,130,127,294,286,246,1.2083333333333333,0.71297287940979,0.026370763778686523
ER+ER,1000,4.5,9,167,164,133,130,297,287,246,1.3137254901960784,0.70841383934021,0.03250765800476074
ER+ER,1000,4.6,0,154,166,121,133,287,281,234,1.528301886792453,0.7159132957458496,0.03075885772705078
ER+ER,1000,4.6,1,154,166,121,133,287,281,234,1.320754716981132,0.7128336429595947,0.026906490325927734
ER+ER,1000,4.6,2,154,166,128,140,294,281,234,1.4,0.712531566619873,0.029376983642578125
ER+ER,1000,4.6,3,154,166,124,136,290,281,234,1.2678571428571428,0.7027554512023926,0.030354976654052734
ER+ER,1000,4.6,4,154,166,122,134,288,280,234,1.3703703703703705,0.7033250331878662,0.029436111450195312
ER+ER,1000,4.6,5,154,166,117,129,283,284,234,1.3673469387755102,0.712493896484375,0.02631402015686035
ER+ER,1000,4.6,6,154,166,126,138,292,280,234,1.3620689655172413,0.7124073505401611,0.037683963775634766
ER+ER,1000,4.6,7,154,166,125,137,291,282,234,1.6140350877192982,0.7203335762023926,0.038118600845336914
ER+ER,1000,4.6,8,154,166,126,138,292,280,234,1.3793103448275863,0.7255105972290039,0.03115534782409668
ER+ER,1000,4.6,9,154,166,130,142,296,282,234,1.3225806451612903,0.7027270793914795,0.03213787078857422
ER+ER,1000,4.7,0,167,139,142,114,281,273,237,1.3636363636363635,0.7302594184875488,0.06215095520019531
ER+ER,1000,4.7,1,167,139,138,110,277,272,237,1.275,0.7293088436126709,0.07307314872741699
ER+ER,1000,4.7,2,167,139,139,111,278,273,237,1.2439024390243902,0.7333719730377197,0.0625619888305664
ER+ER,1000,4.7,3,167,139,139,111,278,272,237,1.2195121951219512,0.7181026935577393,0.06047821044921875
ER+ER,1000,4.7,4,167,139,140,112,279,271,237,1.2380952380952381,0.7357749938964844,0.06307315826416016
ER+ER,1000,4.7,5,167,139,143,115,282,273,237,1.4,0.7430448532104492,0.06319499015808105
ER+ER,1000,4.7,6,167,139,141,113,280,273,237,1.3255813953488371,0.7522895336151123,0.055068254470825195
ER+ER,1000,4.7,7,167,139,149,121,288,272,237,1.3529411764705883,0.7360706329345703,0.08104419708251953
ER+ER,1000,4.7,8,167,139,143,115,282,274,237,1.288888888888889,0.7473940849304199,0.06208324432373047
ER+ER,1000,4.7,9,167,139,139,111,278,272,237,1.3170731707317074,0.7405011653900146,0.06391763687133789
ER+ER,1000,4.8,0,155,148,135,128,283,274,239,1.3181818181818181,0.7067098617553711,0.046682119369506836
ER+ER,1000,4.8,1,155,148,131,124,279,274,239,1.475,0.7119665145874023,0.04318094253540039
ER+ER,1000,4.8,2,155,148,139,132,287,277,239,1.2708333333333333,0.7368791103363037,0.050650596618652344
ER+ER,1000,4.8,3,155,148,138,131,286,275,239,1.5319148936170213,0.7351529598236084,0.052539825439453125
ER+ER,1000,4.8,4,155,148,134,127,282,274,239,1.441860465116279,0.7020196914672852,0.03805851936340332
ER+ER,1000,4.8,5,155,148,133,126,281,272,239,1.5,0.6929721832275391,0.05094027519226074
ER+ER,1000,4.8,6,155,148,135,128,283,275,239,1.3863636363636365,0.7053854465484619,0.04909849166870117
ER+ER,1000,4.8,7,155,148,135,128,283,274,239,1.2954545454545454,0.7166323661804199,0.045228004455566406
ER+ER,1000,4.8,8,155,148,134,127,282,272,239,1.5348837209302326,0.7115893363952637,0.04187178611755371
ER+ER,1000,4.8,9,155,148,134,127,282,276,239,1.4883720930232558,0.7143151760101318,0.04597949981689453
ER+ER,1000,4.9,0,144,139,126,121,265,258,225,1.375,0.7959222793579102,0.029451847076416016
ER+ER,1000,4.9,1,144,139,127,122,266,258,225,1.3902439024390243,0.7567799091339111,0.030211210250854492
ER+ER,1000,4.9,2,144,139,128,123,267,260,225,1.5714285714285714,0.7423806190490723,0.03173685073852539
ER+ER,1000,4.9,3,144,139,129,124,268,258,225,1.3255813953488371,0.765887975692749,0.030750751495361328
ER+ER,1000,4.9,4,144,139,127,122,266,260,225,1.4878048780487805,0.7663314342498779,0.030310392379760742
ER+ER,1000,4.9,5,144,139,129,124,268,259,225,1.4186046511627908,0.7916655540466309,0.032100677490234375
ER+ER,1000,4.9,6,144,139,127,122,266,258,225,1.4634146341463414,0.7421090602874756,0.03285717964172363
ER+ER,1000,4.9,7,144,139,124,119,263,260,225,1.4736842105263157,0.7745299339294434,0.029706239700317383
ER+ER,1000,4.9,8,144,139,126,121,265,261,225,1.35,0.7760937213897705,0.03022170066833496
ER+ER,1000,4.9,9,144,139,131,126,270,258,225,1.4444444444444444,0.7772815227508545,0.03368544578552246
ER+ER,1000,5.0,0,146,135,130,119,265,257,232,1.303030303030303,0.7273838520050049,0.034241437911987305
ER+ER,1000,5.0,1,146,135,131,120,266,258,232,1.1764705882352942,0.7541086673736572,0.02916097640991211
ER+ER,1000,5.0,2,146,135,133,122,268,256,232,1.1388888888888888,0.7278563976287842,0.029605627059936523
ER+ER,1000,5.0,3,146,135,129,118,264,260,232,1.21875,0.7533402442932129,0.029369354248046875
ER+ER,1000,5.0,4,146,135,128,117,263,258,232,1.4193548387096775,0.7372612953186035,0.03358936309814453
ER+ER,1000,5.0,5,146,135,131,120,266,257,232,1.1764705882352942,0.7551605701446533,0.02754497528076172
ER+ER,1000,5.0,6,146,135,130,119,265,258,232,1.2727272727272727,0.7421596050262451,0.03011322021484375
ER+ER,1000,5.0,7,146,135,128,117,263,259,232,1.3548387096774193,0.737964391708374,0.030289888381958008
ER+ER,1000,5.0,8,146,135,134,123,269,259,232,1.3783783783783783,0.7459521293640137,0.03326773643493652
ER+ER,1000,5.0,9,146,135,130,119,265,255,232,1.2727272727272727,0.739933967590332,0.0348968505859375
ER+ER,1000,5.1,0,122,133,109,120,242,236,207,1.2,0.7869510650634766,0.031147480010986328
ER+ER,1000,5.1,1,122,133,109,120,242,236,207,1.1142857142857143,0.8133370876312256,0.03118586540222168
ER+ER,1000,5.1,2,122,133,109,120,242,237,207,1.1142857142857143,0.7793927192687988,0.027285099029541016
ER+ER,1000,5.1,3,122,133,106,117,239,235,207,1.15625,0.7936215400695801,0.02783942222595215
ER+ER,1000,5.1,4,122,133,115,126,248,235,207,1.1951219512195121,0.7700340747833252,0.03947615623474121
ER+ER,1000,5.1,5,122,133,109,120,242,236,207,1.1428571428571428,0.784724235534668,0.029710054397583008
ER+ER,1000,5.1,6,122,133,108,119,241,235,207,1.2647058823529411,0.7795391082763672,0.02744889259338379
ER+ER,1000,5.1,7,122,133,105,116,238,237,207,1.2258064516129032,0.7831175327301025,0.0311431884765625
ER+ER,1000,5.1,8,122,133,110,121,243,237,207,1.1666666666666667,0.7811524868011475,0.034353017807006836
ER+ER,1000,5.1,9,122,133,109,120,242,232,207,1.0857142857142856,0.7954144477844238,0.03365182876586914
ER+ER,1000,5.2,0,113,121,97,105,218,212,194,1.3333333333333333,0.9349653720855713,0.023154258728027344
ER+ER,1000,5.2,1,113,121,98,106,219,213,194,1.16,0.9244494438171387,0.02404618263244629
ER+ER,1000,5.2,2,113,121,99,107,220,212,194,1.1923076923076923,0.8998243808746338,0.023555994033813477
ER+ER,1000,5.2,3,113,121,98,106,219,214,194,1.16,0.8949811458587646,0.022385835647583008
ER+ER,1000,5.2,4,113,121,98,106,219,212,194,1.2,0.884648323059082,0.023972272872924805
ER+ER,1000,5.2,5,113,121,99,107,220,213,194,1.1923076923076923,0.9204955101013184,0.023246288299560547
ER+ER,1000,5.2,6,113,121,95,103,216,213,194,1.2272727272727273,0.8994617462158203,0.021837472915649414
ER+ER,1000,5.2,7,113,121,101,109,222,212,194,1.0714285714285714,0.9022703170776367,0.022751808166503906
ER+ER,1000,5.2,8,113,121,100,108,221,212,194,1.2592592592592593,0.9104461669921875,0.028048992156982422
ER+ER,1000,5.2,9,113,121,98,106,219,212,194,1.2,0.8944263458251953,0.022303342819213867
ER+ER,1000,5.3,0,119,127,103,111,230,225,186,1.5681818181818181,0.8193418979644775,0.10002684593200684
ER+ER,1000,5.3,1,119,127,103,111,230,224,186,1.6818181818181819,0.8153519630432129,0.08967924118041992
ER+ER,1000,5.3,2,119,127,103,111,230,223,186,1.5681818181818181,0.8616423606872559,0.08119940757751465
ER+ER,1000,5.3,3,119,127,104,112,231,223,186,1.4444444444444444,0.8198306560516357,0.09645557403564453
ER+ER,1000,5.3,4,119,127,104,112,231,225,186,1.6888888888888889,0.8431973457336426,0.08613252639770508
ER+ER,1000,5.3,5,119,127,98,106,225,223,186,1.4102564102564104,0.8294575214385986,0.0785374641418457
ER+ER,1000,5.3,6,119,127,105,113,232,225,186,1.5,0.819683313369751,0.10279297828674316
ER+ER,1000,5.3,7,119,127,102,110,229,222,186,1.5813953488372092,0.8561372756958008,0.09333181381225586
ER+ER,1000,5.3,8,119,127,105,113,232,221,186,1.6304347826086956,0.8172388076782227,0.0931997299194336
ER+ER,1000,5.3,9,119,127,105,113,232,224,186,1.608695652173913,0.8377418518066406,0.09069299697875977
ER+ER,1000,5.4,0,118,120,99,101,219,214,179,1.375,0.8951811790466309,0.04242110252380371
ER+ER,1000,5.4,1,118,120,100,102,220,215,179,1.3170731707317074,0.8880934715270996,0.0345308780670166
ER+ER,1000,5.4,2,118,120,103,105,223,217,179,1.3181818181818181,0.8785912990570068,0.03857254981994629
ER+ER,1000,5.4,3,118,120,103,105,223,213,179,1.25,0.8871371746063232,0.03937983512878418
ER+ER,1000,5.4,4,118,120,98,100,218,214,179,1.5384615384615385,0.9383974075317383,0.04412984848022461
ER+ER,1000,5.4,5,118,120,105,107,225,214,179,1.4130434782608696,0.8650634288787842,0.043032169342041016
ER+ER,1000,5.4,6,118,120,104,106,224,214,179,1.2666666666666666,0.8885593414306641,0.04121875762939453
ER+ER,1000,5.4,7,118,120,106,108,226,213,179,1.2765957446808511,0.8896329402923584,0.04194378852844238
ER+ER,1000,5.4,8,118,120,104,106,224,217,179,1.2444444444444445,0.8651711940765381,0.037664175033569336
ER+ER,1000,5.4,9,118,120,100,102,220,216,179,1.3658536585365855,0.8850796222686768,0.03896903991699219
ER+ER,1000,5.5,0,92,104,84,96,188,180,167,1.0952380952380953,0.8455474376678467,0.022825002670288086
ER+ER,1000,5.5,1,92,104,82,94,186,181,167,1.1578947368421053,0.8291094303131104,0.024318456649780273
ER+ER,1000,5.5,2,92,104,85,97,189,180,167,1.2272727272727273,0.8495712280273438,0.02477717399597168
ER+ER,1000,5.5,3,92,104,82,94,186,180,167,1.0526315789473684,0.842505693435669,0.022478342056274414
ER+ER,1000,5.5,4,92,104,82,94,186,182,167,1.2105263157894737,0.8245153427124023,0.023364543914794922
ER+ER,1000,5.5,5,92,104,83,95,187,177,167,1.3,0.8241698741912842,0.024443864822387695
ER+ER,1000,5.5,6,92,104,83,95,187,180,167,1.15,0.8314228057861328,0.023175477981567383
ER+ER,1000,5.5,7,92,104,83,95,187,180,167,1.25,0.8351833820343018,0.023105382919311523
ER+ER,1000,5.5,8,92,104,80,92,184,180,167,1.0588235294117647,0.8201162815093994,0.020941734313964844
ER+ER,1000,5.5,9,92,104,82,94,186,180,167,1.0526315789473684,0.8350152969360352,0.0230557918548584
ER+ER,1000,5.6,0,105,102,90,87,192,184,152,1.4,1.0047781467437744,0.07693839073181152
ER+ER,1000,5.6,1,105,102,89,86,191,183,152,1.3846153846153846,1.0256974697113037,0.0712738037109375
ER+ER,1000,5.6,2,105,102,88,85,190,183,152,1.3157894736842106,1.0130600929260254,0.08540582656860352
ER+ER,1000,5.6,3,105,102,82,79,184,183,152,1.5,1.0142996311187744,0.06367063522338867
ER+ER,1000,5.6,4,105,102,88,85,190,184,152,1.2105263157894737,1.0027966499328613,0.06527400016784668
ER+ER,1000,5.6,5,105,102,87,84,189,183,152,1.4864864864864864,1.0229196548461914,0.06880974769592285
ER+ER,1000,5.6,6,105,102,89,86,191,183,152,1.4102564102564104,0.9848146438598633,0.07724595069885254
ER+ER,1000,5.6,7,105,102,87,84,189,183,152,1.3243243243243243,1.0152082443237305,0.06687116622924805
ER+ER,1000,5.6,8,105,102,90,87,192,183,152,1.5,1.0122401714324951,0.06830358505249023
ER+ER,1000,5.6,9,105,102,90,87,192,183,152,1.425,1.0085759162902832,0.08125019073486328
ER+ER,1000,5.7,0,95,82,93,80,175,166,156,1.263157894736842,0.9947009086608887,0.029302120208740234
ER+ER,1000,5.7,1,95,82,90,77,172,167,156,1.4375,0.991180419921875,0.02841019630432129
ER+ER,1000,5.7,2,95,82,90,77,172,168,156,1.1875,1.003814697265625,0.03062891960144043
ER+ER,1000,5.7,3,95,82,88,75,170,168,156,1.2142857142857142,1.0240507125854492,0.02952742576599121
ER+ER,1000,5.7,4,95,82,90,77,172,167,156,1.3125,1.0103020668029785,0.03176712989807129
ER+ER,1000,5.7,5,95,82,88,75,170,168,156,1.2857142857142858,1.0184967517852783,0.030811786651611328
ER+ER,1000,5.7,6,95,82,89,76,171,166,156,1.5333333333333334,1.0182514190673828,0.031641244888305664
ER+ER,1000,5.7,7,95,82,87,74,169,168,156,1.2307692307692308,1.001356601715088,0.02810525894165039
ER+ER,1000,5.7,8,95,82,91,78,173,167,156,1.1176470588235294,0.9821376800537109,0.028444528579711914
ER+ER,1000,5.7,9,95,82,89,76,171,165,156,1.3333333333333333,1.0403060913085938,0.032327890396118164
ER+ER,1000,5.8,0,87,93,79,85,172,168,153,1.5263157894736843,1.1618051528930664,0.06082558631896973
ER+ER,1000,5.8,1,87,93,76,82,169,166,153,1.25,1.1412997245788574,0.06923532485961914
ER+ER,1000,5.8,2,87,93,76,82,169,166,153,1.5,1.1595549583435059,0.04473614692687988
ER+ER,1000,5.8,3,87,93,78,84,171,166,153,1.3888888888888888,1.113659143447876,0.05795145034790039
ER+ER,1000,5.8,4,87,93,77,83,170,166,153,1.588235294117647,1.126493215560913,0.07369399070739746
ER+ER,1000,5.8,5,87,93,78,84,171,165,153,1.6666666666666667,1.1564323902130127,0.0436711311340332
ER+ER,1000,5.8,6,87,93,77,83,170,167,153,1.3529411764705883,1.1352856159210205,0.06351375579833984
ER+ER,1000,5.8,7,87,93,79,85,172,166,153,1.3157894736842106,1.1202187538146973,0.06315088272094727
ER+ER,1000,5.8,8,87,93,76,82,169,167,153,1.4375,1.14054536819458,0.07330584526062012
ER+ER,1000,5.8,9,87,93,77,83,170,165,153,1.411764705882353,1.1324267387390137,0.045903921127319336
ER+ER,1000,5.9,0,93,76,87,70,163,157,142,1.2857142857142858,0.9343233108520508,0.08863615989685059
ER+ER,1000,5.9,1,93,76,84,67,160,159,142,1.3333333333333333,0.9651947021484375,0.1222677230834961
ER+ER,1000,5.9,2,93,76,88,71,164,157,142,1.3636363636363635,0.970747709274292,0.16597819328308105
ER+ER,1000,5.9,3,93,76,86,69,162,158,142,1.3,0.9499945640563965,0.10832595825195312
ER+ER,1000,5.9,4,93,76,86,69,162,157,142,1.35,0.9521670341491699,0.12355566024780273
ER+ER,1000,5.9,5,93,76,89,72,165,156,142,1.391304347826087,0.9677519798278809,0.12944650650024414
ER+ER,1000,5.9,6,93,76,86,69,162,158,142,1.25,0.9797561168670654,0.11123919486999512
ER+ER,1000,5.9,7,93,76,83,66,159,157,142,1.411764705882353,0.9494650363922119,0.15068387985229492
ER+ER,1000,5.9,8,93,76,89,72,165,157,142,1.173913043478261,0.9640152454376221,0.0896143913269043
ER+ER,1000,5.9,9,93,76,89,72,165,157,142,1.3043478260869565,0.9428927898406982,0.1385195255279541
ER+ER,1000,6.0,0,83,73,75,65,148,144,137,1.3636363636363635,1.1158878803253174,0.20592641830444336
ER+ER,1000,6.0,1,83,73,76,66,149,145,137,1.3333333333333333,1.1066763401031494,0.11363482475280762
ER+ER,1000,6.0,2,83,73,75,65,148,144,137,1.3636363636363635,1.1432271003723145,0.11284089088439941
ER+ER,1000,6.0,3,83,73,75,65,148,143,137,1.3636363636363635,1.1169850826263428,0.13673090934753418
ER+ER,1000,6.0,4,83,73,74,64,147,145,137,1.3,1.1179563999176025,0.12715864181518555
ER+ER,1000,6.0,5,83,73,74,64,147,142,137,1.2,1.1237976551055908,0.17253351211547852
ER+ER,1000,6.0,6,83,73,75,65,148,144,137,1.3636363636363635,1.1281075477600098,0.11052560806274414
ER+ER,1000,6.0,7,83,73,75,65,148,145,137,1.1818181818181819,1.1242437362670898,0.15430927276611328
ER+ER,1000,6.0,8,83,73,74,64,147,144,137,1.4,1.1271436214447021,0.1672072410583496
ER+ER,1000,6.0,9,83,73,74,64,147,144,137,1.3,1.0961434841156006,0.10365080833435059
ER+ER,1000,6.1,0,63,75,56,68,131,129,123,1.0,1.2031562328338623,0.022501468658447266
ER+ER,1000,6.1,1,63,75,56,68,131,127,123,1.0,1.1956512928009033,0.023280620574951172
ER+ER,1000,6.1,2,63,75,54,66,129,127,123,1.0,1.2061681747436523,0.021427631378173828
ER+ER,1000,6.1,3,63,75,58,70,133,128,123,1.2,1.213728666305542,0.02319169044494629
ER+ER,1000,6.1,4,63,75,56,68,131,127,123,1.0,1.2147598266601562,0.021923303604125977
ER+ER,1000,6.1,5,63,75,57,69,132,128,123,1.2222222222222223,1.1690971851348877,0.023906230926513672
ER+ER,1000,6.1,6,63,75,55,67,130,129,123,1.1428571428571428,1.2032153606414795,0.02167963981628418
ER+ER,1000,6.1,7,63,75,54,66,129,128,123,1.1666666666666667,1.2077405452728271,0.02187061309814453
ER+ER,1000,6.1,8,63,75,54,66,129,129,123,1.0,1.1749367713928223,0.02123880386352539
ER+ER,1000,6.1,9,63,75,53,65,128,128,123,1.0,1.1948812007904053,0.021465778350830078
ER+ER,1000,6.2,0,61,79,55,73,134,131,119,1.1333333333333333,1.0459651947021484,0.029120683670043945
ER+ER,1000,6.2,1,61,79,55,73,134,131,119,1.0666666666666667,1.0036344528198242,0.027382850646972656
ER+ER,1000,6.2,2,61,79,54,72,133,131,119,1.1428571428571428,1.021421194076538,0.025997161865234375
ER+ER,1000,6.2,3,61,79,54,72,133,131,119,1.0714285714285714,1.0036840438842773,0.026893138885498047
ER+ER,1000,6.2,4,61,79,55,73,134,130,119,1.0666666666666667,1.003519058227539,0.026774883270263672
ER+ER,1000,6.2,5,61,79,56,74,135,131,119,1.0,0.9925780296325684,0.027372121810913086
ER+ER,1000,6.2,6,61,79,56,74,135,131,119,1.1875,1.0162570476531982,0.029614925384521484
ER+ER,1000,6.2,7,61,79,54,72,133,131,119,1.0714285714285714,1.0022165775299072,0.02624654769897461
ER+ER,1000,6.2,8,61,79,55,73,134,132,119,1.0,1.0134410858154297,0.027562618255615234
ER+ER,1000,6.2,9,61,79,55,73,134,131,119,1.0666666666666667,1.0130043029785156,0.02849555015563965
ER+ER,1000,6.3,0,63,51,58,46,109,106,105,1.5,1.0503323078155518,0.02943134307861328
ER+ER,1000,6.3,1,63,51,56,44,107,107,105,1.0,1.017542839050293,0.02389240264892578
ER+ER,1000,6.3,2,63,51,59,47,110,107,105,1.0,1.0480637550354004,0.027138471603393555
ER+ER,1000,6.3,3,63,51,58,46,109,106,105,1.25,1.0409281253814697,0.028995275497436523
ER+ER,1000,6.3,4,63,51,58,46,109,106,105,1.25,1.0222351551055908,0.028155088424682617
ER+ER,1000,6.3,5,63,51,59,47,110,107,105,1.4,1.0372753143310547,0.02917027473449707
ER+ER,1000,6.3,6,63,51,59,47,110,106,105,1.0,1.0210671424865723,0.026908397674560547
ER+ER,1000,6.3,7,63,51,58,46,109,107,105,1.25,1.024979829788208,0.02948760986328125
ER+ER,1000,6.3,8,63,51,58,46,109,107,105,1.0,1.0354530811309814,0.029817581176757812
ER+ER,1000,6.3,9,63,51,56,44,107,107,105,1.5,1.031681776046753,0.025500774383544922
ER+ER,1000,6.4,0,52,59,49,56,108,104,103,1.2,1.0679361820220947,0.019388675689697266
ER+ER,1000,6.4,1,52,59,48,55,107,104,103,1.0,1.090489387512207,0.01804494857788086
ER+ER,1000,6.4,2,52,59,47,54,106,104,103,1.3333333333333333,1.0667331218719482,0.01808762550354004
ER+ER,1000,6.4,3,52,59,46,53,105,103,103,1.5,1.0622892379760742,0.01765608787536621
ER+ER,1000,6.4,4,52,59,46,53,105,104,103,1.0,1.1126182079315186,0.01737236976623535
ER+ER,1000,6.4,5,52,59,47,54,106,104,103,1.0,1.0786890983581543,0.01806330680847168
ER+ER,1000,6.4,6,52,59,46,53,105,104,103,1.0,1.0850095748901367,0.01805710792541504
ER+ER,1000,6.4,7,52,59,46,53,105,104,103,1.0,1.083566665649414,0.017502784729003906
ER+ER,1000,6.4,8,52,59,47,54,106,104,103,1.0,1.0597517490386963,0.018698692321777344
ER+ER,1000,6.4,9,52,59,45,52,104,104,103,2.0,1.0834972858428955,0.017310142517089844
ER+ER,1000,6.5,0,49,49,49,49,98,94,93,1.4,1.0391957759857178,0.026648998260498047
ER+ER,1000,6.5,1,49,49,47,47,96,95,93,1.6666666666666667,1.0537500381469727,0.026005029678344727
